tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
16378151,16378151,271-02-0152,Snapple Apple Juice Drink - 6pk/16 fl oz Bottles,https://www.target.com/p/snapple-apple-juice-drink-6pk-16-fl-oz-bottles/-/A-16378151,https://target.scene7.com/is/image/Target/GUEST_8231a2be-0c0d-40f4-ae23-1f6eb746fbfd,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
14993494,14993494,271-02-0185,Snapple Kiwi Strawberry Juice Drink - 6pk/16 fl oz Bottles,https://www.target.com/p/snapple-kiwi-strawberry-juice-drink-6pk-16-fl-oz-bottles/-/A-14993494,https://target.scene7.com/is/image/Target/GUEST_6ec993a8-80ee-4fed-8d49-b0c9f571c731,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
52270091,52270091,203-16-0183,Honest Kids Organic Apple Juice Drink - 8pk/6 fl oz Box,https://www.target.com/p/honest-kids-organic-apple-juice-drink-8pk-6-fl-oz-box/-/A-52270091,https://target.scene7.com/is/image/Target/GUEST_5f543978-06e6-4e00-90a0-74e62c55cf8c,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
15041132,15041132,203-16-0085,Capri Sun Fruit Punch - 10pk/60 fl oz,https://www.target.com/p/capri-sun-fruit-punch-10pk-60-fl-oz/-/A-15041132,https://target.scene7.com/is/image/Target/GUEST_0b0add43-d3ca-41f1-9bf6-db87ad6d04d5,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
52270196,52270196,203-16-0211,Honest Kids Organic Fruit Punch Juice Drink - 8pk/6 fl oz Boxes,https://www.target.com/p/honest-kids-organic-fruit-punch-juice-drink-8pk-6-fl-oz-boxes/-/A-52270196,https://target.scene7.com/is/image/Target/GUEST_3092d34b-6b33-4aab-ad4a-b012cae83c28,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
15041133,15041133,203-16-0087,Capri Sun Pacific Cooler Juice Pack - 10pk/6 fl oz Pouches,https://www.target.com/p/capri-sun-pacific-cooler-juice-pack-10pk-6-fl-oz-pouches/-/A-15041133,https://target.scene7.com/is/image/Target/GUEST_2d8fffc5-e369-4a6a-a7c7-e3a9b01935db,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
79494331,79494331,203-16-1894,Honest Kids Organic Berry Lemonade Juice Drink - 8pk/6 fl oz Boxes,https://www.target.com/p/honest-kids-organic-berry-lemonade-juice-drink-8pk-6-fl-oz-boxes/-/A-79494331,https://target.scene7.com/is/image/Target/GUEST_3e0693b4-19cc-4251-b218-5af74b1b855d,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
14409786,14409786,203-14-0420,Mott's 100% Original Apple Juice - 6pk/8 fl oz Bottles,https://www.target.com/p/mott-s-100-original-apple-juice-6pk-8-fl-oz-bottles/-/A-14409786,https://target.scene7.com/is/image/Target/GUEST_7cb1a77f-80cb-4ba3-8bbd-d82ea970e34d,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
54360393,54360393,203-14-0753,Dole 100% Pineapple Juice - 6pk/6 fl oz Cans,https://www.target.com/p/dole-100-pineapple-juice-6pk-6-fl-oz-cans/-/A-54360393,https://target.scene7.com/is/image/Target/GUEST_f71b393c-4cc5-4d7e-b37c-f00470cb369d,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
15066920,15066920,203-16-0089,Capri Sun Strawberry Kiwi Pack - 10pk/6 fl oz Pouches,https://www.target.com/p/capri-sun-strawberry-kiwi-pack-10pk-6-fl-oz-pouches/-/A-15066920,https://target.scene7.com/is/image/Target/GUEST_3146993c-639a-4ca8-9ac7-9a84c91467e7,Target/Grocery/Beverages/Kids’ Multi-Pack Drinks
